flight_id,date_key,airline_key,origin_key,dest_key,op_carrier_fl_num,crs_dep_time,dep_time,dep_delay,crs_arr_time,arr_time,arr_delay,taxi_out,taxi_in,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,cancelled,diverted,cancellation_code
8329,20240605,12,215,266,3728.0,1842,1842.0,0.0,2143,2122.0,-21.0,14.0,12.0,181.0,160.0,134.0,956.0,0,0,0,0,0,0,0,
8330,20240408,14,229,293,1396.0,1250,1250.0,0.0,1515,1504.0,-11.0,10.0,6.0,145.0,134.0,118.0,873.0,0,0,0,0,0,0,0,
8331,20240903,5,18,293,1099.0,1100,1053.0,-7.0,1222,1210.0,-12.0,12.0,6.0,82.0,77.0,59.0,406.0,0,0,0,0,0,0,0,
8332,20240826,13,216,266,2211.0,1945,1956.0,11.0,2222,2231.0,9.0,30.0,7.0,277.0,275.0,238.0,1721.0,0,0,0,0,0,0,0,
8333,20241228,2,184,224,1684.0,1230,1229.0,-1.0,1501,1458.0,-3.0,18.0,5.0,151.0,149.0,126.0,861.0,0,0,0,0,0,0,0,
8334,20240208,3,102,266,1051.0,1135,1125.0,-10.0,1355,1341.0,-14.0,15.0,11.0,140.0,136.0,110.0,748.0,0,0,0,0,0,0,0,
8335,20241218,4,106,155,1802.0,1010,1159.0,109.0,1259,1457.0,118.0,32.0,3.0,169.0,178.0,143.0,1069.0,84,0,9,0,25,0,0,
8336,20240612,9,83,153,3811.0,1430,1454.0,24.0,1559,1616.0,17.0,16.0,5.0,89.0,82.0,61.0,408.0,11,0,0,0,6,0,0,
8337,20240130,15,148,98,3594.0,1845,1845.0,0.0,2059,2046.0,-13.0,13.0,9.0,134.0,121.0,99.0,645.0,0,0,0,0,0,0,0,
8338,20240724,14,38,77,1094.0,2100,2108.0,8.0,2250,2250.0,0.0,8.0,4.0,110.0,102.0,90.0,623.0,0,0,0,0,0,0,0,
8339,20240725,3,266,212,805.0,1737,1754.0,17.0,2039,2048.0,9.0,25.0,5.0,362.0,354.0,324.0,2640.0,0,0,0,0,0,0,0,
8340,20240911,3,165,266,1178.0,700,658.0,-2.0,954,1001.0,7.0,28.0,13.0,174.0,183.0,142.0,954.0,0,0,0,0,0,0,0,
8341,20240604,5,18,31,1193.0,2125,2127.0,2.0,2118,2118.0,0.0,17.0,4.0,53.0,51.0,30.0,134.0,0,0,0,0,0,0,0,
8342,20240219,13,98,20,1615.0,1504,1456.0,-8.0,1821,1741.0,-40.0,12.0,6.0,257.0,225.0,207.0,1504.0,0,0,0,0,0,0,0,
8343,20240612,13,176,82,1685.0,1925,1916.0,-9.0,620,550.0,-30.0,9.0,5.0,415.0,394.0,380.0,3414.0,0,0,0,0,0,0,0,
8344,20240629,14,186,268,964.0,1855,1915.0,20.0,2135,2138.0,3.0,10.0,5.0,280.0,263.0,248.0,1855.0,0,0,0,0,0,0,0,
8345,20241124,3,222,40,358.0,1055,1048.0,-7.0,1920,1859.0,-21.0,17.0,13.0,325.0,311.0,281.0,2537.0,0,0,0,0,0,0,0,
8346,20240323,2,83,276,2845.0,1124,1137.0,13.0,1315,1316.0,1.0,13.0,6.0,171.0,159.0,140.0,989.0,0,0,0,0,0,0,0,
8347,20241018,6,258,224,4550.0,903,854.0,-9.0,1102,1056.0,-6.0,15.0,10.0,119.0,122.0,97.0,629.0,0,0,0,0,0,0,0,
8348,20241016,14,18,148,4558.0,2035,2038.0,3.0,2205,2208.0,3.0,21.0,4.0,90.0,90.0,65.0,432.0,0,0,0,0,0,0,0,
8349,20240628,13,82,216,1811.0,745,741.0,-4.0,1120,1053.0,-27.0,21.0,9.0,155.0,132.0,102.0,888.0,0,0,0,0,0,0,0,
8350,20241205,13,216,20,2341.0,1325,1335.0,10.0,1624,1658.0,34.0,24.0,31.0,179.0,203.0,148.0,977.0,10,0,24,0,0,0,0,
8351,20240803,10,143,51,1032.0,1724,1805.0,41.0,2131,2210.0,39.0,13.0,9.0,187.0,185.0,163.0,1235.0,39,0,0,0,0,0,0,
8352,20241105,14,77,225,1837.0,920,1031.0,71.0,1100,1205.0,65.0,16.0,4.0,160.0,154.0,134.0,879.0,0,0,0,0,65,0,0,
8353,20241231,12,225,239,4918.0,933,1028.0,55.0,1129,1206.0,37.0,23.0,3.0,116.0,98.0,72.0,468.0,37,0,0,0,0,0,0,
8354,20241021,14,15,77,1956.0,545,540.0,-5.0,700,647.0,-13.0,11.0,4.0,75.0,67.0,52.0,323.0,0,0,0,0,0,0,0,
8355,20240428,5,73,184,2021.0,1424,1420.0,-4.0,1636,1644.0,8.0,9.0,35.0,132.0,144.0,100.0,757.0,0,0,0,0,0,0,0,
8356,20240125,13,142,20,381.0,830,824.0,-6.0,1113,1109.0,-4.0,29.0,6.0,223.0,225.0,190.0,1297.0,0,0,0,0,0,0,0,
8357,20240617,10,90,184,1698.0,624,621.0,-3.0,909,854.0,-15.0,11.0,12.0,165.0,153.0,130.0,957.0,0,0,0,0,0,0,0,
8358,20240417,11,64,209,5372.0,2240,2234.0,-6.0,2343,2324.0,-19.0,12.0,7.0,63.0,50.0,31.0,157.0,0,0,0,0,0,0,0,
8359,20240227,5,49,90,1173.0,1320,1319.0,-1.0,1436,1422.0,-14.0,12.0,5.0,76.0,63.0,46.0,241.0,0,0,0,0,0,0,0,
8360,20240913,11,79,13,5390.0,1245,1243.0,-2.0,1407,1403.0,-4.0,20.0,4.0,82.0,80.0,56.0,318.0,0,0,0,0,0,0,0,
8361,20240205,2,83,82,1244.0,716,716.0,0.0,826,819.0,-7.0,19.0,8.0,130.0,123.0,96.0,641.0,0,0,0,0,0,0,0,
8362,20241216,14,273,163,1262.0,640,638.0,-2.0,810,757.0,-13.0,12.0,7.0,90.0,79.0,60.0,386.0,0,0,0,0,0,0,0,
8363,20240604,3,157,16,73.0,730,738.0,8.0,913,910.0,-3.0,13.0,4.0,103.0,92.0,75.0,571.0,0,0,0,0,0,0,0,
8364,20240202,11,64,217,5622.0,2010,2014.0,4.0,2128,2126.0,-2.0,23.0,3.0,78.0,72.0,46.0,290.0,0,0,0,0,0,0,0,
8365,20240427,5,276,20,704.0,1345,1402.0,17.0,1725,1801.0,36.0,19.0,18.0,160.0,179.0,142.0,1086.0,17,0,19,0,0,0,0,
8366,20240712,14,58,77,2332.0,1845,2019.0,94.0,2020,2149.0,89.0,16.0,3.0,155.0,150.0,131.0,977.0,0,0,0,0,89,0,0,
8367,20240324,2,184,83,2961.0,802,756.0,-6.0,1012,959.0,-13.0,17.0,13.0,190.0,183.0,153.0,985.0,0,0,0,0,0,0,0,
8368,20240107,10,293,229,2374.0,1752,1746.0,-6.0,2016,1956.0,-20.0,13.0,6.0,144.0,130.0,111.0,873.0,0,0,0,0,0,0,0,
8369,20240523,9,216,49,3582.0,1820,1817.0,-3.0,2058,2037.0,-21.0,15.0,3.0,98.0,80.0,62.0,474.0,0,0,0,0,0,0,0,
8370,20241031,12,148,216,4675.0,1350,1342.0,-8.0,1409,1404.0,-5.0,10.0,27.0,79.0,82.0,45.0,177.0,0,0,0,0,0,0,0,
8371,20240621,12,197,216,5319.0,1745,1735.0,-10.0,1849,1840.0,-9.0,11.0,14.0,64.0,65.0,40.0,139.0,0,0,0,0,0,0,0,
8372,20240912,14,184,51,385.0,1740,1737.0,-3.0,2000,2011.0,11.0,31.0,14.0,140.0,154.0,109.0,787.0,0,0,0,0,0,0,0,
8373,20240516,5,276,216,1492.0,1410,1409.0,-1.0,1824,1828.0,4.0,12.0,14.0,194.0,199.0,173.0,1250.0,0,0,0,0,0,0,0,
8374,20240920,15,309,174,4342.0,1330,1321.0,-9.0,1730,1713.0,-17.0,17.0,6.0,180.0,172.0,149.0,1147.0,0,0,0,0,0,0,0,
8375,20241122,9,283,216,3653.0,1719,1753.0,34.0,1840,1923.0,43.0,10.0,25.0,81.0,90.0,55.0,258.0,0,0,9,0,34,0,0,
8376,20241012,14,3,136,4855.0,1040,1040.0,0.0,1345,1331.0,-14.0,9.0,5.0,125.0,111.0,97.0,759.0,0,0,0,0,0,0,0,
